entity_relation_ids,named_entity,named_entity_id,memory_bank,entity_triple_counts,history_response,corrupt_entity,original_entity,hallucination_tags,data_id
"[0, 0, 0, 0, 0, 0, 1788, 1788, 1788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",collier county,1788,"[[1788, 17811, 10881], [1788, 18066, 3296]]",{1788: 11},Text to check:<ent>collier county</ent> shares a border with the county of florida that is named after robert e lee.,[],['Collier County'],0,566
"[0, 0, 0, 0, 0, 0, 1412, 1412, 1412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1412, 1412, 1412, 0, 0, 0]",florida,1412,"[[1412, 17970, 1043], [1412, 17935, 10036]]","{5244: 7, 1412: 150}","Text to check:<ent>florida</ent> international university is the higher education institution that has the official color of blue, the official color of odense boldklub, and is located in <ent>florida</ent>.",[],['Florida International University'],0,373
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 757, 757, 757, 0, 0, 0, 0, 0, 0, 0]",swedish,757,"[[757, 17991, 15275], [757, 17991, 13953]]",{757: 36},Text to check:antonio banderas's spouse belongs to a <ent>swedish</ent> american ethnic community.,[],['Swedish American'],0,2077
"[0, 0, 0, 0, 0, 0, 16069, 16069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",minsk,16069,"[[16069, 17802, 2881], [16069, 18104, 16178]]",{16069: 52},Text to check:<ent>minsk</ent> is in eastern european time zone.,[],['Eastern European Time'],0,3007
"[0, 0, 0, 0, 0, 0, 7531, 7531, 7531, 7531, 7531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",jimi hendrix,7531,"[[7531, 17860, 11855], [7531, 18020, 9147]]",{7531: 53},Text to check:<ent>jimi hendrix</ent> is the visual artwork whose genre is psychedelic rock as composer.,[],['Jimi Hendrix'],0,2964
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9507, 9507, 9507, 9507, 0, 0, 0]",daniel wu,9507,"[[9507, 17848, 2790], [9507, 18020, 3754]]","{10100: 66, 9507: 9}",Text to check:oregon formed at the institution of higher learning attended by <ent>daniel wu</ent>.,[],['Oregon'],0,2713
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2906, 2906, 2906, 2906, 0, 0, 0]",michael phelps,2906,"[[2906, 18014, 7180], [2906, 17980, 6148]]","{6493: 347, 2906: 12}",Text to check:the person who took part in the 2004 summer olympics and whose native language is german is <ent>michael phelps</ent>.,['Michael Phelps'],['Roger Federer'],1,1012
"[0, 0, 0, 0, 0, 0, 11148, 11148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",vienna,11148,"[[11148, 17783, 12201], [11148, 17935, 13650]]",{11148: 111},Text to check:<ent>vienna</ent> is an administrative division of austria.,[],['Vienna'],0,1828
"[0, 0, 0, 0, 0, 0, 17640, 17640, 17640, 17640, 17640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",afc wimbledon,17640,"[[17640, 17957, 10178], [17640, 17957, 1458]]",{17640: 6},"Text to check:<ent>afc wimbledon</ent> is the association football club that is headquartered in wimbledon, the birthplace of oliver reed.",['AFC Wimbledon'],['Wimbledon F.C.'],1,1955
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16697, 16697, 16697, 16697, 16697, 16697, 16697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",julieta venegas,16697,"[[16697, 17773, 2249], [16697, 17979, 3454]]",{16697: 35},Text to check:gustavo santaolalla and <ent>julieta venegas</ent> won the latin grammy awards of 2004.,[],['Latin Grammy Awards of 2004'],0,3408
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4617, 4617, 4617, 4617, 4617, 0, 0, 0]",brian austin green,4617,"[[4617, 18079, 9503], [4617, 18079, 9503]]","{9503: 18, 4617: 10}",Text to check:megan fox is married to <ent>brian austin green</ent>.,[],['Brian Austin Green'],0,2352
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1063, 1063, 1063, 1063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",george hamilton,1063,"[[1063, 17812, 17721], [1063, 17957, 4269]]",{1063: 11},"Text to check:the godfather part ii is the visual artwork in which both bridget fonda and <ent>george hamilton</ent>, who records on the mgm records label, are cast.",['The Godfather Part II'],['The Godfather Part III'],1,1997
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9594, 9594, 9594, 9594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",jerry garcia,9594,"[[9594, 17848, 14676], [9594, 17969, 3928]]",{9594: 39},Text to check:the pedal steel guitar played by <ent>jerry garcia</ent> is also famously associated with ronnie wood.,[],['pedal steel guitar'],0,2000
"[0, 0, 0, 0, 0, 0, 16892, 16892, 16892, 16892, 16892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",lars hirschfeld,16892,"[[16892, 17957, 11356], [16892, 17957, 883]]",{16892: 12},Text to check:<ent>lars hirschfeld</ent> is a member of cfr cluj.,[],['Lars Hirschfeld'],0,2763
"[0, 0, 0, 0, 0, 0, 12208, 12208, 12208, 12208, 12208, 12208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",david gilmour,12208,"[[12208, 18020, 9605], [12208, 17848, 5513]]",{12208: 9},"Text to check:<ent>david gilmour</ent> lives in london, which is the birthplace of paul haggis.",[],['David Gilmour'],0,2604
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 412, 412, 412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",johnny green,412,"[[412, 17844, 10450], [412, 17812, 10881]]","{5638: 7, 412: 15}",Text to check:an american in paris is the movie that was composed by <ent>johnny green</ent> (who is a new york knicks member).,['An American in Paris'],['Deconstructing Harry'],1,1557
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12676, 12676, 0, 0, 0]",topeka,12676,"[[12676, 17811, 10881], [12676, 17782, 5959]]","{3313: 6, 12676: 9}",Text to check:john davis died in <ent>topeka</ent>.,[],['John Davis'],0,2872
"[0, 0, 0, 0, 0, 0, 1023, 1023, 1023, 1023, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shelby county,1023,"[[1023, 17802, 5550], [1023, 17802, 6895]]",{1023: 8},Text to check:<ent>shelby county</ent> contains the administrative division memphis.,[],['Shelby County'],0,1717
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13028, 13028, 13028, 13028, 0, 0, 0]",michael caine,13028,"[[13028, 17785, 6890], [13028, 17785, 6303]]",{13028: 44},Text to check:the quiet man was produced by <ent>michael caine</ent>.,['The Quiet Man'],['Get Carter'],1,1742
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10061, 10061, 10061, 10061, 10061, 0, 0, 0]",kiernan shipka,10061,"[[10061, 17813, 10881], [10061, 18020, 741]]","{741: 342, 10061: 9}","Text to check:ferris bueller's day off was released in the region of chicago, which is the birthplace of <ent>kiernan shipka</ent>.","[""Ferris Bueller's Day Off""]",['The Blues Brothers'],1,733
"[0, 0, 0, 0, 0, 0, 1431, 1431, 1431, 1431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",george lucas,1431,"[[1431, 18034, 8575], [1431, 17853, 8575]]",{1431: 73},Text to check:<ent>george lucas</ent> was the executive producer of indiana jones and the kingdom of the crystal skull.,[],['George Lucas'],0,3005
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11303, 11303, 11303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",west virginia,11303,"[[11303, 17935, 10881], [11303, 17986, 7872]]","{9697: 6, 11303: 38}","Text to check:wood county is located in the state of <ent>west virginia</ent>, with its capital in parkersburg.",[],['West Virginia'],0,3470
"[0, 0, 0, 0, 0, 0, 3330, 3330, 3330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",kentucky,3330,"[[3330, 17935, 10399], [3330, 17935, 71]]",{3330: 56},Text to check:<ent>kentucky</ent> is the administrative territorial entity that has the capital of bowling green.,['Kentucky'],['Warren County'],1,615
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6340, 6340, 6340, 0, 0, 0, 0, 0, 6340, 6340, 6340, 0, 0, 0, 0, 0, 0, 0]",september,6340,"[[6340, 17874, 1205], [6340, 17874, 10680]]","{16271: 7, 6340: 9}","Text to check:july comes before <ent>september</ent>, and <ent>september</ent> comes before october.",['July'],['August'],1,1803
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1983, 1983, 1983, 1983, 1983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",santa barbara county,1983,"[[1983, 17935, 2381], [1983, 17783, 3156]]","{3156: 25, 1983: 16}","Text to check:santa barbara is the name of the city of the united states that is the capital of <ent>santa barbara county</ent>, and that is the birthplace of krista allen.",['Santa Barbara'],['Ventura'],1,2666
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10250, 10250, 10250, 10250, 10250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",susan sarandon,10250,"[[10250, 17785, 15044], [10250, 17848, 2580]]",{10250: 40},Text to check:the miniseries with <ent>susan sarandon</ent> was inspired by the work of literature the witches of eastwick.,['The Witches of Eastwick'],['Dune'],1,887
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1904, 1904, 1904, 0, 0, 0, 0, 0, 1904, 1904, 1904, 0, 0, 0]",franklin,1904,"[[1904, 17811, 10881], [1904, 18055, 4912]]","{4247: 40, 1904: 6}",Text to check:benjamin <ent>franklin</ent> died in <ent>franklin</ent>.,['Benjamin Franklin'],['John Adams'],1,2599
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10463, 10463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",nelson,10463,"[[10463, 18020, 15282], [10463, 17804, 4502]]",{10463: 7},Text to check:harlow was composed by <ent>nelson</ent> riddle and stars ginger rogers.,[],['Harlow'],0,2397
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17628, 17628, 17628, 0, 0, 0]",chris brown,17628,"[[17628, 18047, 15956], [17628, 17881, 12596]]",{17628: 30},Text to check:urban contemporary includes the hip hop music artist <ent>chris brown</ent>.,[],['urban contemporary'],0,3171
"[0, 0, 0, 0, 0, 0, 17427, 17427, 17427, 17427, 0, 0, 0, 0, 0, 0, 0]",john stuart mill,17427,"[[17427, 18051, 1167], [17427, 17967, 1167]]",{17427: 18},Text to check:<ent>john stuart mill</ent> is the movement feminism.,[],['John Stuart Mill'],0,849
"[0, 0, 0, 0, 0, 0, 10728, 10728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10728, 10728, 0, 0, 0]",wellington,10728,"[[10728, 17804, 4502], [10728, 17782, 10245]]",{10728: 29},Text to check:<ent>wellington</ent> phoenix fc is the association football club that is headquartered in <ent>wellington</ent>.,[],['Wellington Phoenix FC'],0,431
"[0, 0, 0, 0, 0, 0, 4880, 4880, 4880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",van helsing,4880,"[[4880, 17970, 14974], [4880, 17814, 14974]]",{4880: 24},Text to check:<ent>van helsing</ent> is an art piece that has the czech republic as its subject.,[],['Van Helsing'],0,1318
"[0, 0, 0, 0, 0, 0, 8741, 8741, 8741, 8741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",mona lisa,8741,"[[8741, 17773, 1644], [8741, 17881, 7987]]",{8741: 7},Text to check:<ent>mona lisa</ent> is a painting of italian origin that depicts a mountain.,[],['Mona Lisa'],0,2598
"[0, 0, 0, 0, 0, 0, 8579, 8579, 8579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",paddington,8579,"[[8579, 17785, 4204], [8579, 18004, 3161]]",{8579: 7},Text to check:<ent>paddington</ent> is the animation distributed by studiocanal and that stars michael hordern.,[],['Paddington'],0,2255
"[0, 0, 0, 0, 0, 0, 6387, 6387, 6387, 6387, 6387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",vanessa williams,6387,"[[6387, 17785, 9715], [6387, 17984, 657]]",{6387: 30},Text to check:<ent>vanessa williams</ent> is a cast member in hannah montana: the movie.,[],['Hannah Montana: The Movie'],0,2935
"[0, 0, 0, 0, 0, 0, 7035, 7035, 7035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",kingston university,7035,"[[7035, 17935, 11389], [7035, 17848, 16652]]",{7035: 4},Text to check:<ent>kingston university</ent> is located in the town that is the headquarters location of surrey (which contains river thames).,[],['Kingston University'],0,1537
"[0, 0, 0, 0, 0, 0, 7942, 7942, 7942, 7942, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sarah brightman,7942,"[[7942, 17860, 13221], [7942, 17860, 14898]]",{7942: 31},Text to check:<ent>sarah brightman</ent> is a person who plays keyboard instrument and speaks german.,[],['Sarah Brightman'],0,1596
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12068, 12068, 12068, 0, 0, 0]",mexico,12068,"[[12068, 17986, 13290], [12068, 17870, 12435]]",{12068: 659},"Text to check:three kings, made by village roadshow, was shot in <ent>mexico</ent>.",[],['Three Kings'],0,1760
"[0, 0, 0, 0, 0, 0, 16783, 16783, 16783, 16783, 16783, 0, 0, 0, 0, 0, 0, 0, 0, 0]",thomas jefferson,16783,"[[16783, 17875, 2529], [16783, 17877, 2529]]",{16783: 48},Text to check:<ent>thomas jefferson</ent> founded the united states military academy.,[],['Thomas Jefferson'],0,1780
"[0, 0, 0, 0, 0, 0, 3780, 3780, 3780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",nashua,3780,"[[3780, 18020, 17674], [3780, 17802, 11247]]",{3780: 5},Text to check:<ent>nashua</ent> is the place where mandy moore was born.,[],['Nashua'],0,3444
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4590, 0, 0, 0, 0, 0, 0, 0]",english,4590,"[[4590, 18003, 2151], [4590, 17925, 6021]]","{6263: 12, 3330: 56, 4590: 6162}",Text to check:university of kentucky is located in kentucky (the one that use <ent>english</ent> as the official language).,['University of Kentucky'],['Western Kentucky University'],1,1905
"[0, 0, 0, 0, 0, 0, 12294, 12294, 12294, 12294, 12294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",spartanburg county,12294,"[[12294, 17802, 14173], [12294, 17802, 14728]]",{12294: 12},Text to check:<ent>spartanburg county</ent> is the administrative territorial entity that has spartanburg as its capital.,[],['Spartanburg County'],0,2639
"[0, 0, 0, 0, 0, 0, 5168, 5168, 5168, 5168, 5168, 0, 0, 0, 0, 0, 0, 0, 0, 0]",joseph cotten,5168,"[[5168, 18021, 15256], [5168, 17949, 8689]]",{5168: 15},Text to check:<ent>joseph cotten</ent> was born in petersburg.,[],['Joseph Cotten'],0,1353
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6493, 6493, 0, 0, 0, 0, 0, 0, 0, 0]",german,6493,"[[6493, 17925, 6418], [6493, 17925, 16989]]",{6493: 347},Text to check:the person who took part in the 2004 summer olympics and whose native language is <ent>german</ent> is michael phelps.,['Michael Phelps'],['Roger Federer'],1,1012
"[0, 0, 0, 0, 0, 0, 8323, 8323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",minnesota,8323,"[[8323, 17802, 11009], [8323, 17802, 6528]]",{8323: 64},Text to check:<ent>minnesota</ent> is the u.s. state that contains hennepin county.,[],['Minnesota'],0,1513
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4358, 4358, 0, 0, 0]",berlin,4358,"[[4358, 17782, 15165], [4358, 17811, 15165]]",{4358: 171},Text to check:the university of halle-wittenberg is situated in <ent>berlin</ent>.,['Berlin'],['Halle (Saale)'],1,1764
"[0, 0, 0, 0, 0, 0, 11704, 11704, 11704, 11704, 11704, 11704, 11704, 11704, 0, 0, 0, 0, 0, 0, 0, 0, 0]",martin luther king jr.,11704,"[[11704, 17984, 14476], [11704, 17984, 2903]]",{11704: 21},Text to check:<ent>martin luther king jr.</ent> is a lutheran pastor.,['Martin Luther King Jr.'],['Andrew Jackson'],1,237
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1846, 1846, 1846, 1846, 1846, 1846, 0, 0, 0]",alexandre dumas,1846,"[[1846, 17758, 236], [1846, 17758, 15538]]","{17064: 135, 1846: 42}",Text to check:the count of monte cristo is a film shot in malta written by author <ent>alexandre dumas</ent>.,[],['The Count of Monte Cristo'],0,2682
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12016, 12016, 12016, 12016, 12016, 0, 0, 0]",thelma & louise,12016,"[[12016, 17794, 7924], [12016, 17814, 10881]]","{163: 24, 12016: 44}",Text to check:kern county is the filming location of <ent>thelma & louise</ent>.,[],['Kern County'],0,3447
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3747, 3747, 3747, 0, 0, 0, 0, 0, 0, 3747, 3747, 3747, 0, 0, 0]",pennsylvania,3747,"[[3747, 18066, 5538], [3747, 18066, 5538]]","{14467: 32, 3747: 155}",Text to check:university of <ent>pennsylvania</ent> is located in <ent>pennsylvania</ent>.,['University of Pennsylvania'],['Indiana University of Pennsylvania'],1,1945
"[0, 0, 0, 0, 0, 0, 17193, 17193, 17193, 17193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",william holden,17193,"[[17193, 17848, 15449], [17193, 17785, 6167]]",{17193: 25},Text to check:<ent>william holden</ent> was educated at pasadena city college.,[],['Pasadena City College'],0,1472
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3204, 3204, 0, 0, 0]",minneapolis,3204,"[[3204, 17811, 10881], [3204, 17935, 10048]]",{3204: 41},Text to check:the university of minnesota law school is part of the us colleges and universities headquartered in <ent>minneapolis</ent>.,[],['University of Minnesota Law School'],0,962
"[0, 0, 0, 0, 0, 0, 0, 0, 3906, 3906, 3906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",new zealand,3906,"[[3906, 17814, 16871], [3906, 17814, 3827]]",{3906: 427},Text to check:the <ent>new zealand</ent> national cricket team is a list of people and is related to the sport of cricket.,[],['New Zealand national cricket team'],0,3227
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1664, 1664, 1664, 1664, 0, 0, 0, 0]",chris evans,1664,"[[1664, 17785, 12638], [1664, 17785, 4523]]","{3161: 74, 1664: 24}",Text to check:bbc is the name of the television station where television producer <ent>chris evans</ent> works.,['BBC'],['Channel 4'],1,2842
"[0, 0, 0, 0, 0, 0, 12259, 12259, 12259, 12259, 12259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",christopher columbus,12259,"[[12259, 17814, 12797], [12259, 17785, 16967]]",{12259: 9},Text to check:<ent>christopher columbus</ent> is a tv movie that features eli wallach in the cast.,[],['Christopher Columbus'],0,1422
"[0, 0, 0, 0, 0, 0, 3996, 3996, 3996, 3996, 3996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",david cronenberg,3996,"[[3996, 17848, 5513], [3996, 18020, 1282]]",{3996: 35},Text to check:<ent>david cronenberg</ent> was educated at university of waterloo.,['David Cronenberg'],['Mark Irwin'],1,2955
"[0, 0, 0, 0, 0, 0, 9995, 9995, 9995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sabrina,9995,"[[9995, 17785, 3478], [9995, 17831, 11365]]",{9995: 31},Text to check:<ent>sabrina</ent> resides in the town where david thewlis was born.,[],['Sabrina'],0,3219
"[0, 0, 0, 0, 0, 0, 16863, 16863, 16863, 0, 0, 0, 0, 0, 0, 0]",bill paxton,16863,"[[16863, 17848, 16606], [16863, 17785, 16050]]",{16863: 31},Text to check:<ent>bill paxton</ent> died in plano.,['Bill Paxton'],['Lyon Sprague de Camp'],1,2986
"[0, 0, 0, 0, 0, 0, 11701, 11701, 11701, 0, 0, 0, 0, 0, 0, 0, 0]",don siegel,11701,"[[11701, 17848, 9998], [11701, 18020, 741]]",{11701: 13},Text to check:<ent>don siegel</ent> was born in chicago.,[],['Chicago'],0,318
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 315, 315, 315, 315, 315, 0, 0, 0, 0, 0, 0, 0]",bret mckenzie,315,"[[315, 17785, 3827], [315, 17785, 992]]","{16895: 24, 315: 19}",Text to check:orlando bloom is educated at the university of kent and is a cast member of the lord of the rings: the return of the king (that has <ent>bret mckenzie</ent> as a cast member).,[],['Orlando Bloom'],0,2117
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3668, 3668, 0, 0, 0, 0, 0, 0, 0]",sony,3668,"[[3668, 18047, 296], [3668, 18009, 8800]]","{7425: 18, 3668: 31}",Text to check:jake shimabukuro is on the record label <ent>sony</ent> music entertainment japan.,[],['Jake Shimabukuro'],0,1984
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5291, 5291, 5291, 0, 0, 0]",gambia,5291,"[[5291, 17935, 11761], [5291, 17955, 2952]]",{5291: 35},Text to check:senegal is the capital of the sovereign state sharing a border with <ent>gambia</ent>.,['Senegal'],['Dakar'],1,260
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11659, 11659, 0, 0, 0]",gary cooper,11659,"[[11659, 17957, 6482], [11659, 17957, 8852]]","{7329: 116, 11659: 9}",Text to check:the person in the cast of roman holiday (distributed by nbc) resides in <ent>gary cooper</ent>.,['Gary Cooper'],['Sherman Oaks'],1,1549
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 22, 0, 0, 0, 0, 0, 0]",russian,22,"[[22, 17925, 10201], [22, 17991, 8573]]","{6130: 14, 22: 136}",Text to check:georgy zhukov was a person of <ent>russian</ent> origin who was involved in the <ent>russian</ent> civil war conflict.,[],['Georgy Zhukov'],0,3603
"[0, 0, 0, 0, 0, 0, 11508, 11508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",colorado,11508,"[[11508, 18066, 878], [11508, 18066, 878]]",{11508: 75},Text to check:<ent>colorado</ent> shares a border with a region that is home to the united states air force academy.,['Colorado'],['Douglas County'],1,2807
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17299, 17299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",washington,17299,"[[17299, 17969, 7149], [17299, 17935, 458]]","{14517: 38, 17299: 83}","Text to check:charlie chaplin was born in <ent>washington</ent>, d.c. and participated in the 1912 summer olympics.",['Charlie Chaplin'],['John Paul Jones'],1,3284
"[0, 0, 0, 0, 0, 0, 4536, 4536, 4536, 4536, 4536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",pocahontas,4536,"[[4536, 17949, 13548], [4536, 17851, 1032]]",{4536: 5},Text to check:<ent>pocahontas</ent> is a song in the genre of contemporary folk music.,[],['Pocahontas'],0,2047
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14182, 14182, 14182, 14182, 0, 0, 0]",bruce timm,14182,"[[14182, 17785, 8578], [14182, 18034, 8578]]","{5316: 10, 14182: 19}",Text to check:superman/batman: public enemies was produced by alan burnett and <ent>bruce timm</ent>.,[],['Superman/Batman: Public Enemies'],0,835
"[0, 0, 0, 0, 0, 0, 6263, 6263, 6263, 6263, 6263, 6263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",university of kentucky,6263,"[[6263, 17935, 3844], [6263, 17848, 13003]]",{6263: 12},Text to check:<ent>university of kentucky</ent> is located in kentucky (the one that use english as the official language).,['University of Kentucky'],['Western Kentucky University'],1,1905
